delivery_id,order_id,delivery_status,delivery_time,rider_id
22988,22988,Delivered,22:00:00,117
22989,22989,Delivered,02:40:00,286
22990,22990,Delivered,11:20:00,149
22991,22991,On Time,08:20:00,77
22992,22992,On Time,05:20:00,32
22993,22993,Delivered,15:40:00,16
22994,22994,Delivered,10:40:00,149
22995,22995,Delivered,02:40:00,163
22996,22996,Delivered,01:20:00,52
22997,22997,Delivered,18:40:00,112
22998,22998,Delivered,20:40:00,216
22999,22999,Delivered,02:40:00,56
23000,23000,Delivered,13:00:00,279
23001,23001,Delivered,10:40:00,179
23002,23002,Delivered,18:20:00,140
23003,23003,Delivered,02:00:00,177
23004,23004,Delivered,18:20:00,44
23005,23005,Delivered,15:20:00,242
23006,23006,Delivered,19:20:00,228
23007,23007,Delivered,06:00:00,245
23008,23008,Delivered,19:40:00,250
23009,23009,Delivered,10:40:00,78
23010,23010,Delivered,14:20:00,186
23011,23011,On Time,23:20:00,230
23012,23012,Delivered,07:20:00,39
23013,23013,Delivered,18:00:00,152
23014,23014,Delivered,07:00:00,233
23015,23015,Delivered,05:00:00,236
23016,23016,Delivered,11:40:00,271
23017,23017,Delivered,01:20:00,116
23018,23018,Delivered,22:40:00,142
23019,23019,Delivered,07:00:00,196
23020,23020,Delivered,14:00:00,110
23021,23021,Delayed,17:20:00,191
23022,23022,Delivered,08:20:00,291
23023,23023,Delayed,07:20:00,36
23024,23024,Delivered,09:40:00,177
23025,23025,Delayed,20:20:00,29
23026,23026,Delayed,04:00:00,298
23027,23027,Delivered,15:00:00,54
23028,23028,Delivered,16:20:00,122
23029,23029,Delayed,08:40:00,193
23030,23030,Delivered,03:00:00,171
23031,23031,Delivered,14:20:00,219
23032,23032,Delivered,22:40:00,178
23033,23033,Not Delivered,14:20:00,150
23034,23034,Delayed,07:20:00,292
23035,23035,Delivered,11:40:00,138
23036,23036,Delivered,17:40:00,222
23037,23037,Delayed,18:20:00,131
23038,23038,Not Delivered,14:20:00,125
23039,23039,Delivered,00:20:00,122
23040,23040,Delivered,05:40:00,97
23041,23041,Delivered,21:40:00,266
23042,23042,Delivered,12:40:00,198
23043,23043,Delivered,03:00:00,300
23044,23044,Delivered,15:20:00,127
23045,23045,Delivered,09:40:00,181
23046,23046,Not Delivered,19:00:00,64
23047,23047,Delayed,02:00:00,248
23048,23048,Delivered,10:00:00,280
23049,23049,Delivered,08:40:00,246
23050,23050,Delivered,23:20:00,165
23051,23051,Delivered,23:40:00,104
23052,23052,Delivered,12:40:00,234
23053,23053,Delivered,13:20:00,202
23054,23054,Delivered,23:20:00,298
23055,23055,Delivered,04:40:00,19
23056,23056,Delivered,12:00:00,182
23057,23057,Delivered,07:40:00,29
23058,23058,Delivered,15:00:00,110
23059,23059,Delivered,04:00:00,169
23060,23060,Not Delivered,16:00:00,194
23061,23061,Delivered,11:40:00,179
23062,23062,Delivered,17:20:00,240
23063,23063,Delivered,22:00:00,73
23064,23064,Delivered,06:20:00,239
23065,23065,Delayed,13:20:00,276
23066,23066,Delivered,14:00:00,191
23067,23067,On Time,20:40:00,142
23068,23068,Not Delivered,19:40:00,43
23069,23069,Delivered,03:40:00,12
23070,23070,Delivered,18:20:00,58
23071,23071,Delivered,12:40:00,50
23072,23072,Delivered,16:20:00,218
23073,23073,Delivered,02:20:00,13
23074,23074,Delivered,16:00:00,160
23075,23075,Delivered,07:40:00,43
23076,23076,Delayed,22:00:00,184
23077,23077,Delivered,20:20:00,183
23078,23078,Delivered,06:40:00,6
23079,23079,Delayed,21:40:00,294
23080,23080,Delivered,07:20:00,20
23081,23081,Delayed,19:20:00,178
23082,23082,Delivered,11:20:00,5
23083,23083,Not Delivered,15:40:00,119
23084,23084,Delivered,17:00:00,197
23085,23085,Delayed,07:00:00,129
23086,23086,Delivered,05:20:00,124
23087,23087,Delayed,15:20:00,67
23088,23088,Delivered,15:20:00,211
23089,23089,Delivered,17:00:00,86
23090,23090,Delivered,15:20:00,80
23091,23091,Delivered,15:20:00,294
23092,23092,Delayed,14:00:00,67
23093,23093,On Time,21:20:00,110
23094,23094,Delivered,10:20:00,166
23095,23095,Not Delivered,15:00:00,62
23096,23096,Delivered,13:20:00,187
23097,23097,Delivered,02:00:00,270
23098,23098,Delivered,19:40:00,239
23099,23099,Delivered,01:00:00,184
23100,23100,Not Delivered,10:20:00,153
23101,23101,Delivered,03:20:00,180
23102,23102,Not Delivered,22:40:00,100
23103,23103,Delivered,15:00:00,209
23104,23104,Delivered,22:20:00,263
23105,23105,Delivered,18:40:00,224
23106,23106,Delivered,16:40:00,173
23107,23107,Delivered,18:20:00,123
23108,23108,Delayed,02:00:00,260
23109,23109,Delivered,23:00:00,178
23110,23110,Delivered,09:40:00,18
23111,23111,Delivered,13:40:00,218
23112,23112,Delivered,16:40:00,181
23113,23113,Delivered,21:40:00,126
23114,23114,Delivered,13:20:00,179
23115,23115,Delivered,00:20:00,83
23116,23116,Delivered,03:20:00,179
23117,23117,Delivered,20:20:00,111
23118,23118,Delayed,11:20:00,131
23119,23119,Delivered,12:40:00,257
23120,23120,Delivered,18:00:00,87
23121,23121,Delivered,08:40:00,216
23122,23122,Delivered,06:20:00,219
23123,23123,Delivered,20:20:00,176
23124,23124,Delayed,19:00:00,186
23125,23125,Delivered,19:00:00,205
23126,23126,Delivered,06:00:00,108
23127,23127,Delivered,12:20:00,12
23128,23128,Delivered,02:40:00,270
23129,23129,Delivered,04:00:00,249
23130,23130,Delivered,00:40:00,148
23131,23131,Delivered,17:20:00,239
23132,23132,Delivered,03:00:00,159
23133,23133,Delivered,18:20:00,217
23134,23134,Delayed,13:20:00,76
23135,23135,Delayed,08:40:00,11
23136,23136,Delivered,17:40:00,212
23137,23137,Delayed,03:00:00,155
23138,23138,Delivered,17:40:00,157
23139,23139,Delayed,19:40:00,54
23140,23140,Delivered,02:20:00,74
23141,23141,Delivered,06:00:00,232
23142,23142,Delivered,12:40:00,219
23143,23143,Delivered,05:40:00,198
23144,23144,Delivered,14:00:00,11
23145,23145,Delivered,07:40:00,175
23146,23146,Delivered,04:00:00,97
23147,23147,Delivered,16:20:00,178
23148,23148,Delivered,00:00:00,209
23149,23149,Delivered,20:40:00,26
23150,23150,Delivered,08:40:00,286
23151,23151,Delivered,13:20:00,277
23152,23152,Delivered,11:20:00,38
23153,23153,On Time,19:20:00,17
23154,23154,Delivered,19:00:00,134
23155,23155,Not Delivered,00:40:00,156
23156,23156,Delivered,11:40:00,63
23157,23157,Delivered,07:20:00,110
23158,23158,Delivered,00:20:00,217
23159,23159,Not Delivered,22:20:00,68
23160,23160,On Time,17:40:00,277
23161,23161,Delivered,11:00:00,20
23162,23162,Delivered,06:00:00,203
23163,23163,Delivered,11:40:00,219
23164,23164,Delivered,16:00:00,140
23165,23165,Delivered,09:00:00,205
23166,23166,Delivered,09:20:00,150
23167,23167,Delivered,00:40:00,233
23168,23168,Delivered,13:40:00,116
23169,23169,On Time,09:00:00,269
23170,23170,Delivered,17:20:00,203
23171,23171,Delivered,12:40:00,192
23172,23172,Delivered,02:20:00,112
23173,23173,Delivered,15:00:00,28
23174,23174,Delivered,18:00:00,160
23175,23175,Delivered,17:20:00,64
23176,23176,Delivered,23:00:00,169
23177,23177,Delivered,01:00:00,6
23178,23178,Delivered,17:00:00,54
23179,23179,Delivered,00:00:00,71
23180,23180,On Time,07:20:00,251
23181,23181,Delivered,01:40:00,269
23182,23182,Delivered,04:20:00,35
23183,23183,Delayed,19:40:00,167
23184,23184,Delivered,05:00:00,216
23185,23185,Delivered,23:20:00,196
23186,23186,Delivered,00:00:00,262
23187,23187,Delivered,14:00:00,159
23188,23188,Not Delivered,20:40:00,290
23189,23189,Delivered,09:00:00,280
23190,23190,Delivered,00:00:00,66
23191,23191,On Time,20:00:00,151
23192,23192,Delivered,16:20:00,103
23193,23193,Delivered,20:20:00,219
23194,23194,Not Delivered,14:20:00,82
23195,23195,Delivered,22:00:00,221
23196,23196,Delivered,17:40:00,226
23197,23197,Delivered,00:20:00,287
23198,23198,Delivered,04:20:00,102
23199,23199,Delayed,17:20:00,22
23200,23200,Not Delivered,19:00:00,209
23201,23201,Delivered,05:40:00,133
23202,23202,Delivered,09:20:00,25
23203,23203,Not Delivered,18:40:00,65
23204,23204,Not Delivered,10:20:00,202
23205,23205,Delayed,05:20:00,117
23206,23206,Delayed,02:40:00,229
23207,23207,Not Delivered,19:40:00,187
23208,23208,Delayed,20:00:00,183
23209,23209,Delivered,01:40:00,264
23210,23210,Not Delivered,07:40:00,123
23211,23211,Delivered,18:20:00,70
23212,23212,Delivered,03:00:00,227
23213,23213,Delivered,07:00:00,168
23214,23214,Delivered,10:40:00,172
23215,23215,Delivered,22:20:00,22
23216,23216,Delivered,14:20:00,195
23217,23217,Delivered,03:00:00,267
23218,23218,Delivered,08:40:00,256
23219,23219,Delivered,11:20:00,163
23220,23220,Delivered,22:20:00,201
23221,23221,Delivered,02:00:00,31
23222,23222,Delivered,22:40:00,34
23223,23223,Delivered,22:20:00,49
23224,23224,Delivered,12:20:00,298
23225,23225,Delivered,07:20:00,222
23226,23226,Delivered,12:20:00,150
23227,23227,Not Delivered,04:00:00,95
23228,23228,Delayed,17:00:00,142
23229,23229,Delivered,16:20:00,151
23230,23230,Delayed,16:20:00,292
23231,23231,Delayed,09:00:00,117
23232,23232,Delivered,14:40:00,143
23233,23233,Delivered,08:40:00,47
23234,23234,Delivered,20:20:00,269
23235,23235,Delivered,21:40:00,159
23236,23236,Delivered,08:40:00,8
23237,23237,Delivered,14:20:00,24
23238,23238,Delivered,22:40:00,65
23239,23239,Delivered,10:40:00,241
23240,23240,Delivered,04:40:00,173
23241,23241,Delivered,20:20:00,61
23242,23242,Delivered,22:20:00,78
23243,23243,Delivered,19:20:00,17
23244,23244,Delivered,12:00:00,90
23245,23245,Delivered,09:00:00,204
23246,23246,Delivered,05:00:00,127
23247,23247,Delivered,19:20:00,200
23248,23248,Delivered,09:40:00,269
23249,23249,Delivered,08:40:00,29
23250,23250,Delivered,09:20:00,290
23251,23251,Delivered,02:00:00,184
23252,23252,Delivered,04:20:00,291
23253,23253,Delivered,00:20:00,30
23254,23254,Delivered,15:20:00,201
23255,23255,Delayed,14:20:00,14
23256,23256,Delivered,04:40:00,279
23257,23257,Delivered,07:40:00,51
23258,23258,Delivered,23:00:00,214
23259,23259,Delivered,17:00:00,24
23260,23260,Delivered,23:40:00,160
23261,23261,Delivered,07:00:00,298
23262,23262,Delayed,04:00:00,2
23263,23263,Delivered,04:00:00,222
23264,23264,Not Delivered,16:40:00,161
23265,23265,Delivered,02:20:00,142
23266,23266,Delivered,08:40:00,174
23267,23267,Delivered,14:20:00,152
23268,23268,Delivered,21:20:00,141
23269,23269,Delivered,11:40:00,40
23270,23270,Delivered,02:40:00,157
23271,23271,Delivered,20:00:00,205
23272,23272,On Time,12:00:00,43
23273,23273,Delivered,10:20:00,206
23274,23274,Delivered,09:40:00,195
23275,23275,Delivered,22:00:00,222
23276,23276,Delivered,23:00:00,218
23277,23277,Delivered,19:40:00,24
23278,23278,Delivered,00:00:00,109
23279,23279,Delivered,12:00:00,279
23280,23280,Delivered,14:40:00,299
23281,23281,Delivered,23:20:00,78
23282,23282,Delivered,03:20:00,259
23283,23283,Delivered,19:00:00,272
23284,23284,Delivered,06:00:00,225
23285,23285,Delayed,10:20:00,134
23286,23286,Delayed,14:40:00,56
23287,23287,Delayed,01:40:00,203
23288,23288,Delivered,13:20:00,276
23289,23289,Delivered,19:40:00,242
23290,23290,Delivered,15:20:00,187
23291,23291,Delayed,07:40:00,194
23292,23292,Delivered,07:20:00,236
23293,23293,Delivered,10:00:00,239
23294,23294,Delivered,07:20:00,72
23295,23295,Delivered,00:40:00,57
23296,23296,Delivered,21:00:00,69
23297,23297,Delayed,23:00:00,236
23298,23298,Delivered,01:40:00,238
23299,23299,Delivered,19:40:00,153
23300,23300,Delivered,15:00:00,49
23301,23301,Delivered,10:20:00,83
23302,23302,Delivered,08:20:00,128
23303,23303,Delivered,19:00:00,209
23304,23304,Delivered,05:00:00,293
23305,23305,Delivered,10:00:00,3
23306,23306,Delivered,01:20:00,54
23307,23307,On Time,19:00:00,160
23308,23308,Delivered,04:20:00,239
23309,23309,Delivered,05:00:00,89
23310,23310,Delivered,10:40:00,90
23311,23311,Delivered,22:40:00,196
23312,23312,Delayed,11:00:00,288
23313,23313,Delivered,20:40:00,243
23314,23314,Delivered,16:40:00,220
23315,23315,Delivered,18:20:00,52
23316,23316,Delivered,17:20:00,209
23317,23317,Delayed,18:20:00,134
23318,23318,Delivered,10:20:00,173
23319,23319,Delivered,16:40:00,276
23320,23320,Not Delivered,09:00:00,71
23321,23321,Delivered,18:20:00,238
23322,23322,Delayed,07:00:00,101
23323,23323,Delivered,13:20:00,73
23324,23324,Delivered,16:40:00,258
23325,23325,Delayed,19:00:00,219
23326,23326,Delivered,10:20:00,101
23327,23327,Delivered,13:20:00,37
23328,23328,Delayed,06:40:00,47
23329,23329,Delivered,08:40:00,271
23330,23330,Not Delivered,04:40:00,193
23331,23331,Delivered,20:00:00,198
23332,23332,Delivered,19:20:00,62
23333,23333,Delivered,21:40:00,225
23334,23334,Delivered,11:20:00,216
23335,23335,Delivered,01:40:00,183
23336,23336,Delivered,22:00:00,211
23337,23337,Delivered,08:20:00,113
23338,23338,Delivered,12:20:00,164
23339,23339,Not Delivered,20:00:00,245
23340,23340,Delivered,03:00:00,59
23341,23341,Delivered,22:00:00,149
23342,23342,Delivered,16:00:00,281
23343,23343,Delivered,14:00:00,274
23344,23344,Delivered,14:20:00,32
23345,23345,Delivered,08:40:00,103
23346,23346,Not Delivered,10:00:00,299
23347,23347,Delivered,22:40:00,258
23348,23348,Delivered,22:00:00,278
23349,23349,Delivered,04:40:00,14
23350,23350,Delivered,02:20:00,172
23351,23351,Delivered,20:20:00,85
23352,23352,Delayed,08:00:00,40
23353,23353,Delayed,20:40:00,261
23354,23354,Delivered,05:40:00,235
23355,23355,Delivered,21:40:00,81
23356,23356,Delivered,01:40:00,207
23357,23357,On Time,03:20:00,24
23358,23358,Not Delivered,22:20:00,105
23359,23359,Delivered,04:20:00,50
23360,23360,Delivered,08:40:00,110
23361,23361,Delayed,09:20:00,68
23362,23362,Delivered,19:20:00,187
23363,23363,Delivered,13:00:00,202
23364,23364,Delivered,09:00:00,237
23365,23365,Not Delivered,12:00:00,71
23366,23366,On Time,02:00:00,144
23367,23367,Delayed,15:20:00,194
23368,23368,Delivered,21:40:00,139
23369,23369,Delayed,08:40:00,116
23370,23370,Delivered,02:20:00,226
23371,23371,Delivered,23:00:00,44
23372,23372,Not Delivered,00:00:00,64
23373,23373,Delivered,09:20:00,169
23374,23374,Delivered,14:40:00,262
23375,23375,Delayed,11:20:00,85
23376,23376,Delivered,02:20:00,138
23377,23377,Delivered,20:40:00,118
23378,23378,Delivered,09:20:00,111
23379,23379,Delivered,15:00:00,187
23380,23380,Not Delivered,23:20:00,294
23381,23381,Delivered,07:40:00,70
23382,23382,Delivered,01:00:00,179
23383,23383,Delivered,17:20:00,89
23384,23384,Delivered,22:00:00,59
23385,23385,Delayed,14:40:00,108
23386,23386,Delivered,07:20:00,261
23387,23387,Delayed,22:00:00,182
23388,23388,Delivered,23:40:00,70
23389,23389,Delivered,16:00:00,181
23390,23390,Not Delivered,22:00:00,120
23391,23391,Delivered,16:00:00,174
23392,23392,Not Delivered,07:00:00,74
23393,23393,Delivered,02:20:00,7
23394,23394,Delivered,16:00:00,66
23395,23395,Delivered,14:20:00,26
23396,23396,Delivered,14:20:00,203
23397,23397,Delivered,23:00:00,235
23398,23398,Delivered,01:40:00,215
23399,23399,Delayed,16:40:00,261
23400,23400,Delayed,19:20:00,132
23401,23401,Delivered,03:20:00,99
23402,23402,Delivered,20:20:00,98
23403,23403,Delivered,22:20:00,95
23404,23404,Delivered,21:00:00,80
23405,23405,Delivered,16:40:00,159
23406,23406,Not Delivered,07:20:00,71
23407,23407,Delivered,05:20:00,197
23408,23408,Delivered,15:40:00,256
23409,23409,Delivered,01:40:00,215
23410,23410,Delivered,09:20:00,274
23411,23411,Delivered,11:20:00,49
23412,23412,On Time,08:00:00,140
23413,23413,On Time,04:40:00,152
23414,23414,Delayed,00:00:00,107
23415,23415,Delivered,17:40:00,141
23416,23416,Delivered,07:00:00,247
23417,23417,Delivered,22:40:00,92
23418,23418,On Time,03:40:00,71
23419,23419,Delayed,19:00:00,77
23420,23420,Delivered,17:00:00,26
23421,23421,Delivered,21:00:00,96
23422,23422,Delivered,09:20:00,37
23423,23423,Delivered,08:20:00,67
23424,23424,Delivered,02:20:00,205
23425,23425,Delivered,13:20:00,182
23426,23426,Delivered,20:00:00,117
23427,23427,Delayed,03:00:00,259
23428,23428,Delivered,04:20:00,269
23429,23429,Delivered,14:40:00,185
23430,23430,Delivered,14:00:00,91
23431,23431,Delivered,06:40:00,270
23432,23432,Delivered,10:00:00,164
23433,23433,Not Delivered,14:00:00,128
23434,23434,Delivered,08:40:00,249
23435,23435,Not Delivered,09:00:00,175
23436,23436,Delivered,06:20:00,293
23437,23437,Delivered,07:00:00,91
23438,23438,Delivered,18:00:00,38
23439,23439,Delivered,08:40:00,161
23440,23440,Delivered,00:00:00,268
23441,23441,Delivered,11:20:00,94
23442,23442,Delivered,10:00:00,137
23443,23443,Delivered,19:20:00,55
23444,23444,Delivered,15:00:00,297
23445,23445,Delivered,07:20:00,142
23446,23446,Delivered,17:40:00,11
23447,23447,Delivered,14:40:00,179
23448,23448,Delivered,20:20:00,266
23449,23449,Not Delivered,02:00:00,238
23450,23450,Delivered,13:20:00,131
23451,23451,Delivered,10:00:00,276
23452,23452,Delivered,15:20:00,162
23453,23453,Delivered,10:00:00,195
23454,23454,Delivered,17:00:00,118
23455,23455,Delivered,17:20:00,248
23456,23456,Delivered,08:00:00,43
23457,23457,Delivered,02:40:00,18
23458,23458,Delivered,12:20:00,2
23459,23459,Delivered,22:20:00,201
23460,23460,Not Delivered,14:20:00,125
23461,23461,Not Delivered,18:00:00,149
23462,23462,Delivered,20:00:00,171
23463,23463,Not Delivered,11:20:00,85
23464,23464,Delivered,23:20:00,103
23465,23465,Delivered,00:00:00,115
23466,23466,Delivered,20:00:00,41
23467,23467,Delivered,23:00:00,201
23468,23468,Delivered,18:40:00,82
23469,23469,Delivered,12:40:00,298
23470,23470,Delayed,14:40:00,76
23471,23471,Delivered,03:20:00,294
23472,23472,Delivered,17:00:00,67
23473,23473,Not Delivered,15:40:00,171
23474,23474,Delivered,14:40:00,225
23475,23475,Delivered,03:40:00,124
23476,23476,Delivered,22:00:00,55
23477,23477,Delivered,23:40:00,181
23478,23478,Delivered,21:20:00,104
23479,23479,On Time,12:00:00,34
23480,23480,On Time,12:00:00,124
23481,23481,Delivered,00:20:00,161
23482,23482,Delivered,05:40:00,286
23483,23483,Delivered,22:40:00,197
23484,23484,Delayed,15:40:00,175
23485,23485,Delivered,04:00:00,189
23486,23486,Delayed,17:20:00,60
23487,23487,Delayed,08:20:00,288
23488,23488,Not Delivered,04:40:00,205
23489,23489,Delivered,04:40:00,201
23490,23490,Delivered,11:40:00,250
23491,23491,Delivered,23:00:00,146
23492,23492,Delivered,04:20:00,56
23493,23493,Delivered,06:20:00,222
23494,23494,Delivered,17:40:00,125
23495,23495,Delivered,15:00:00,39
23496,23496,Delivered,23:00:00,52
23497,23497,Delivered,02:40:00,131
23498,23498,Delivered,23:00:00,114
23499,23499,Delivered,20:00:00,84
23500,23500,Delivered,17:00:00,179
23501,23501,Delivered,05:40:00,191
23502,23502,On Time,00:40:00,73
23503,23503,Delivered,20:20:00,208
23504,23504,Delivered,16:00:00,6
23505,23505,Delivered,10:00:00,53
23506,23506,Delivered,07:40:00,64
23507,23507,Delivered,20:00:00,221
23508,23508,Delivered,15:00:00,112
23509,23509,Delivered,06:40:00,105
23510,23510,Delivered,01:20:00,167
23511,23511,Not Delivered,21:20:00,251
23512,23512,Delivered,03:20:00,223
23513,23513,Delivered,17:40:00,112
23514,23514,Delivered,21:00:00,268
23515,23515,Delivered,06:40:00,271
23516,23516,Delayed,04:00:00,267
23517,23517,Delivered,21:20:00,90
23518,23518,Delayed,02:20:00,99
23519,23519,Delivered,04:40:00,167
23520,23520,Delivered,16:20:00,155
23521,23521,Delivered,10:40:00,113
23522,23522,Delivered,06:20:00,277
23523,23523,Delivered,02:40:00,185
23524,23524,Not Delivered,01:00:00,224
23525,23525,Delayed,11:00:00,125
23526,23526,Delayed,07:20:00,237
23527,23527,Delivered,12:20:00,12
23528,23528,Delivered,01:40:00,276
23529,23529,Delivered,13:20:00,68
23530,23530,Delivered,05:20:00,295
23531,23531,Delivered,05:40:00,141
23532,23532,Delivered,06:00:00,294
23533,23533,Delivered,07:40:00,176
23534,23534,Delivered,20:40:00,115
23535,23535,Not Delivered,13:40:00,25
23536,23536,Delayed,23:20:00,198
23537,23537,Delivered,15:20:00,129
23538,23538,Delivered,15:40:00,36
23539,23539,Delivered,18:20:00,221
23540,23540,Delivered,06:00:00,201
23541,23541,Delivered,07:40:00,15
23542,23542,Delivered,21:00:00,134
23543,23543,Delivered,10:00:00,232
23544,23544,Delivered,07:20:00,144
23545,23545,Delivered,22:20:00,270
23546,23546,Delivered,23:40:00,78
23547,23547,Delivered,05:00:00,207
23548,23548,Delayed,17:00:00,87
23549,23549,Delayed,08:20:00,78
23550,23550,Delivered,14:40:00,267
23551,23551,Delivered,09:20:00,138
23552,23552,Not Delivered,01:20:00,146
23553,23553,Delivered,14:40:00,284
23554,23554,Delivered,13:00:00,61
23555,23555,Delayed,22:00:00,180
23556,23556,Delivered,16:20:00,73
23557,23557,Delivered,22:00:00,93
23558,23558,Not Delivered,15:20:00,52
23559,23559,Not Delivered,23:20:00,139
23560,23560,Delivered,20:40:00,41
23561,23561,Delivered,01:00:00,67
23562,23562,Delayed,13:00:00,180
23563,23563,Delivered,07:20:00,28
23564,23564,Delivered,21:00:00,53
23565,23565,Delivered,10:20:00,216
23566,23566,Delivered,03:40:00,290
23567,23567,Delivered,04:20:00,64
23568,23568,Delivered,10:20:00,19
23569,23569,Delivered,15:40:00,283
23570,23570,Delayed,22:20:00,174
23571,23571,Delivered,17:20:00,41
23572,23572,Delivered,22:20:00,254
23573,23573,Delivered,06:00:00,272
23574,23574,Not Delivered,08:20:00,138
23575,23575,Delivered,22:40:00,45
23576,23576,Delivered,07:40:00,258
23577,23577,Delivered,11:00:00,170
23578,23578,Delayed,07:40:00,276
23579,23579,Not Delivered,14:40:00,187
23580,23580,Not Delivered,00:20:00,161
23581,23581,Delivered,05:00:00,52
23582,23582,Delivered,16:20:00,227
23583,23583,Delivered,07:20:00,248
23584,23584,Delayed,13:40:00,162
23585,23585,Delivered,21:20:00,211
23586,23586,Not Delivered,02:20:00,210
23587,23587,Delivered,14:20:00,253
23588,23588,Delivered,20:00:00,269
23589,23589,Delivered,23:20:00,109
23590,23590,Delayed,19:20:00,89
23591,23591,Delivered,23:00:00,93
23592,23592,Delivered,05:20:00,167
23593,23593,Delivered,00:40:00,99
23594,23594,Delivered,01:40:00,269
23595,23595,Delivered,07:40:00,101
23596,23596,Delivered,00:20:00,212
23597,23597,Delivered,09:20:00,17
23598,23598,Not Delivered,01:40:00,53
23599,23599,Delayed,23:40:00,6
23600,23600,Delivered,18:20:00,278
23601,23601,Delivered,21:20:00,218
23602,23602,Delivered,17:40:00,12
23603,23603,Delivered,09:00:00,171
23604,23604,Delivered,23:00:00,129
23605,23605,Delivered,22:20:00,206
23606,23606,Delivered,00:40:00,174
23607,23607,Not Delivered,13:20:00,94
23608,23608,Delivered,01:20:00,66
23609,23609,Delivered,09:40:00,85
23610,23610,Delayed,05:20:00,162
23611,23611,Delivered,11:00:00,126
23612,23612,Delivered,17:00:00,117
23613,23613,Delivered,05:20:00,281
23614,23614,Delivered,12:40:00,126
23615,23615,Delivered,11:40:00,176
23616,23616,Delivered,14:20:00,143
23617,23617,Delivered,08:40:00,228
23618,23618,Delivered,21:00:00,42
23619,23619,Not Delivered,22:20:00,246
23620,23620,Delivered,02:40:00,107
23621,23621,Delivered,01:40:00,62
23622,23622,Delivered,14:00:00,162
23623,23623,Delivered,10:20:00,20
23624,23624,Delivered,06:40:00,171
23625,23625,Delayed,22:40:00,259
23626,23626,Delivered,16:40:00,54
23627,23627,Delayed,15:20:00,236
23628,23628,Delivered,05:00:00,186
23629,23629,Delayed,06:40:00,276
23630,23630,Delivered,18:00:00,299
23631,23631,Delivered,00:40:00,218
23632,23632,Delivered,04:20:00,283
23633,23633,Delivered,01:40:00,185
23634,23634,Delivered,05:20:00,244
23635,23635,Delivered,00:40:00,107
23636,23636,Delivered,06:40:00,229
23637,23637,Delivered,02:40:00,137
23638,23638,Not Delivered,02:00:00,190
23639,23639,Delivered,18:00:00,166
23640,23640,Delivered,03:40:00,40
23641,23641,Delivered,22:40:00,123
23642,23642,Delivered,10:40:00,246
23643,23643,Delivered,23:40:00,121
23644,23644,Not Delivered,11:20:00,168
23645,23645,Delivered,12:00:00,189
23646,23646,Delivered,05:40:00,194
23647,23647,Delivered,21:40:00,39
23648,23648,Delivered,07:00:00,152
23649,23649,Delivered,18:40:00,261
23650,23650,Delivered,22:20:00,74
23651,23651,Delivered,09:40:00,217
23652,23652,Delivered,23:40:00,207
23653,23653,Delivered,07:20:00,107
23654,23654,Delivered,20:40:00,54
23655,23655,Delivered,16:00:00,64
23656,23656,Delivered,02:00:00,269
23657,23657,Delayed,11:20:00,90
23658,23658,Delivered,21:20:00,167
23659,23659,Delivered,19:00:00,25
23660,23660,Delayed,10:00:00,33
23661,23661,Delivered,18:00:00,81
23662,23662,Delivered,02:20:00,10
23663,23663,Delivered,11:40:00,37
23664,23664,Delivered,04:00:00,129
23665,23665,Not Delivered,00:20:00,39
23666,23666,Delivered,23:20:00,258
23667,23667,Delivered,07:20:00,195
23668,23668,Delayed,15:00:00,296
23669,23669,Delivered,20:20:00,253
23670,23670,Delivered,14:20:00,68
23671,23671,Not Delivered,22:20:00,69
23672,23672,Not Delivered,12:40:00,293
23673,23673,Delivered,17:00:00,106
23674,23674,Delivered,09:40:00,51
23675,23675,Delivered,07:20:00,39
23676,23676,Delivered,06:20:00,249
23677,23677,Delivered,13:00:00,204
23678,23678,Delivered,11:40:00,11
23679,23679,Delivered,06:40:00,71
23680,23680,Delivered,05:20:00,293
23681,23681,Delivered,01:20:00,201
23682,23682,Delivered,22:20:00,150
23683,23683,Delivered,15:20:00,8
23684,23684,Delivered,08:20:00,160
23685,23685,Delivered,00:40:00,118
23686,23686,Delayed,04:20:00,20
23687,23687,Delivered,23:00:00,177
23688,23688,Delivered,12:20:00,14
23689,23689,Delivered,06:40:00,136
23690,23690,Delivered,02:20:00,75
23691,23691,Delivered,21:00:00,212
23692,23692,Delivered,06:00:00,3
23693,23693,Delivered,09:00:00,195
23694,23694,Delivered,07:20:00,35
23695,23695,Delivered,08:20:00,125
23696,23696,On Time,08:00:00,239
23697,23697,On Time,17:40:00,201
23698,23698,Delivered,04:00:00,200
23699,23699,Delivered,13:40:00,250
23700,23700,Delivered,17:00:00,113
23701,23701,Delivered,19:40:00,55
23702,23702,Delivered,10:20:00,187
23703,23703,Delivered,22:00:00,199
23704,23704,Delivered,08:00:00,37
23705,23705,Delivered,12:00:00,26
23706,23706,Not Delivered,03:40:00,286
23707,23707,Delivered,20:40:00,295
23708,23708,Delivered,18:40:00,181
23709,23709,Delivered,10:00:00,137
23710,23710,Delivered,18:20:00,274
23711,23711,Delivered,10:40:00,38
23712,23712,Delivered,22:00:00,78
23713,23713,Delivered,10:40:00,134
23714,23714,Delivered,16:00:00,96
23715,23715,Delivered,17:40:00,71
23716,23716,Delivered,18:20:00,171
23717,23717,Delivered,19:20:00,157
