order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
24274,393,77,Chicken Shawarma,2025-02-21,21:00:00,Delivered,297.79
24275,44,153,Peri Peri Fries,2025-04-10,12:00:00,Delivered,352.53
24276,312,120,Peri Peri Fries,2025-10-01,18:00:00,Delivered,80.0
24277,478,134,Cheese Burst Pizza,2025-03-01,22:30:00,Delivered,304.5
24278,259,188,Cheese Burst Pizza,2025-09-18,09:00:00,Delivered,949.57
24279,98,116,Chicken Shawarma,2025-03-12,01:30:00,Delivered,546.13
24280,353,67,Margherita Pizza,2025-12-05,16:30:00,Pending,329.0
24281,91,150,Margherita Pizza,2025-05-19,22:30:00,Delivered,671.86
24282,315,41,Peri Peri Fries,2025-08-27,12:00:00,Delivered,80.0
24283,329,181,Paneer Butter Masala,2025-11-08,04:30:00,Delivered,80.0
24284,141,188,Veg Biryani,2025-03-10,15:00:00,Delivered,446.34
24285,414,39,Veg Biryani,2025-01-09,21:00:00,Delivered,805.96
24286,309,55,Veg Biryani,2025-07-06,03:00:00,Delivered,409.98
24287,252,224,Veg Biryani,2025-03-07,09:00:00,Delivered,429.78
24288,208,158,Margherita Pizza,2025-03-08,18:00:00,Delivered,699.82
24289,179,71,Veg Biryani,2025-09-19,16:30:00,Delivered,777.18
24290,298,217,Cheese Burst Pizza,2025-07-28,18:00:00,Delivered,607.8
24291,410,130,Paneer Butter Masala,2025-10-26,07:30:00,Delivered,361.02
24292,187,8,Gulab Jamun,2025-08-03,16:30:00,Delivered,790.99
24293,325,114,Margherita Pizza,2025-08-25,04:30:00,Pending,602.78
24294,110,63,Veg Biryani,2025-10-07,19:30:00,Delivered,273.35
24295,219,187,Chicken Biryani,2025-03-02,07:30:00,Delivered,963.74
24296,463,97,Hakka Noodles,2025-03-15,16:30:00,Cancelled,444.32
24297,348,156,Peri Peri Fries,2025-06-02,03:00:00,Delivered,420.16
24298,3,74,Margherita Pizza,2025-02-01,06:00:00,Delivered,422.95
24299,41,166,Margherita Pizza,2025-10-12,15:00:00,Delivered,681.52
24300,125,18,Veg Biryani,2025-01-04,01:30:00,Delivered,347.15
24301,257,190,Chicken Shawarma,2025-03-02,13:30:00,Delivered,538.03
24302,193,205,Paneer Butter Masala,2025-03-03,16:30:00,Delivered,510.89
24303,115,213,Paneer Butter Masala,2025-10-17,04:30:00,Delivered,569.61
24304,70,97,Chicken Shawarma,2025-11-15,16:30:00,Delivered,367.29
24305,459,23,Paneer Butter Masala,2025-03-11,16:30:00,Delivered,579.05
24306,382,193,Chicken Biryani,2025-09-03,18:00:00,Delivered,870.83
24307,306,236,Paneer Butter Masala,2025-04-03,10:30:00,Delivered,612.75
24308,494,124,Gulab Jamun,2025-10-05,03:00:00,Delivered,544.3
24309,336,168,Chicken Biryani,2025-07-15,06:00:00,Pending,416.9
24310,97,60,Peri Peri Fries,2025-08-11,22:30:00,Delivered,139.8
24311,216,85,Veg Biryani,2025-04-14,15:00:00,Delivered,826.25
24312,315,5,Hakka Noodles,2025-04-28,06:00:00,Delivered,356.58
24313,224,99,Gulab Jamun,2025-05-09,04:30:00,Delivered,80.0
24314,330,146,Paneer Butter Masala,2025-10-01,12:00:00,Delivered,486.48
24315,319,166,Chicken Shawarma,2025-12-05,01:30:00,Delivered,487.53
24316,281,228,Veg Biryani,2025-11-25,12:00:00,Cancelled,220.17
24317,394,111,Margherita Pizza,2025-06-25,22:30:00,Delivered,533.39
24318,333,157,Chicken Shawarma,2025-03-02,15:00:00,Delivered,719.34
24319,380,154,Chicken Biryani,2025-11-15,07:30:00,Delivered,551.39
24320,129,60,Peri Peri Fries,2025-12-11,12:00:00,Delivered,463.87
24321,99,164,Veg Biryani,2025-01-13,22:30:00,Delivered,667.04
24322,270,230,Margherita Pizza,2025-01-17,04:30:00,Delivered,560.26
24323,405,114,Chicken Biryani,2025-11-11,01:30:00,Delivered,454.26
24324,496,82,Paneer Butter Masala,2025-09-30,09:00:00,Delivered,433.7
24325,247,157,Butter Chicken,2025-02-18,21:00:00,Delivered,250.28
24326,186,250,Gulab Jamun,2025-02-01,12:00:00,Delivered,101.79
24327,244,159,Margherita Pizza,2025-04-09,07:30:00,Delivered,600.52
24328,38,191,Chicken Shawarma,2025-09-26,15:00:00,Delivered,749.05
24329,257,106,Hakka Noodles,2025-04-20,22:30:00,Delivered,347.39
24330,340,141,Margherita Pizza,2025-12-09,04:30:00,Delivered,476.5
24331,248,244,Hakka Noodles,2025-08-26,03:00:00,Delivered,504.83
24332,133,118,Gulab Jamun,2025-08-13,09:00:00,Delivered,482.84
24333,488,242,Paneer Butter Masala,2025-09-16,18:00:00,Delivered,767.49
24334,44,222,Margherita Pizza,2025-03-29,13:30:00,Delivered,204.19
24335,480,199,Hakka Noodles,2025-02-19,06:00:00,Delivered,991.8
24336,193,123,Hakka Noodles,2025-07-28,01:30:00,Delivered,381.24
24337,493,168,Veg Biryani,2025-06-27,18:00:00,Delivered,671.41
24338,489,121,Margherita Pizza,2025-09-07,01:30:00,Cancelled,459.01
24339,500,198,Chicken Shawarma,2025-09-08,18:00:00,Delivered,519.65
24340,57,2,Chicken Biryani,2025-05-11,18:00:00,Delivered,290.23
24341,248,118,Paneer Butter Masala,2025-07-05,10:30:00,Delivered,585.35
24342,104,136,Chicken Shawarma,2025-03-08,19:30:00,Cancelled,666.63
24343,45,74,Gulab Jamun,2025-04-15,16:30:00,Delivered,539.38
24344,60,127,Veg Biryani,2025-06-13,06:00:00,Cancelled,122.94
24345,66,241,Chicken Biryani,2025-10-02,18:00:00,Delivered,341.26
24346,223,118,Peri Peri Fries,2025-01-18,22:30:00,Delivered,98.87
24347,47,108,Peri Peri Fries,2025-02-19,01:30:00,Delivered,320.9
24348,238,43,Chicken Biryani,2025-05-25,18:00:00,Delivered,221.94
24349,371,177,Butter Chicken,2025-06-27,09:00:00,Delivered,812.1
24350,26,112,Gulab Jamun,2025-08-16,07:30:00,Delivered,701.82
24351,393,150,Chicken Shawarma,2025-06-14,06:00:00,Delivered,1098.24
24352,307,202,Hakka Noodles,2025-03-21,01:30:00,Delivered,761.73
24353,94,244,Chicken Shawarma,2025-07-06,10:30:00,Delivered,80.0
24354,110,163,Chicken Biryani,2025-07-08,10:30:00,Delivered,447.1
24355,392,19,Paneer Butter Masala,2025-01-05,09:00:00,Delivered,80.0
24356,261,132,Hakka Noodles,2025-11-05,03:00:00,Cancelled,726.5
24357,254,19,Chicken Biryani,2025-06-03,18:00:00,Delivered,754.36
24358,295,233,Paneer Butter Masala,2025-02-08,04:30:00,Delivered,484.57
24359,324,20,Gulab Jamun,2025-08-09,04:30:00,Cancelled,460.59
24360,40,241,Cheese Burst Pizza,2025-12-11,12:00:00,Delivered,639.87
24361,292,4,Cheese Burst Pizza,2025-08-20,09:00:00,Delivered,789.3
24362,405,49,Cheese Burst Pizza,2025-06-11,00:00:00,Delivered,455.97
24363,254,250,Gulab Jamun,2025-12-06,00:00:00,Delivered,122.13
24364,97,154,Paneer Butter Masala,2025-01-12,21:00:00,Cancelled,84.71
24365,26,3,Chicken Shawarma,2025-04-20,04:30:00,Delivered,218.69
24366,104,52,Butter Chicken,2025-05-13,19:30:00,Delivered,572.65
24367,103,222,Hakka Noodles,2025-04-12,18:00:00,Delivered,759.7
24368,75,128,Peri Peri Fries,2025-11-08,12:00:00,Delivered,678.36
24369,85,36,Cheese Burst Pizza,2025-07-30,18:00:00,Delivered,534.16
24370,496,169,Hakka Noodles,2025-07-07,06:00:00,Delivered,599.34
24371,214,198,Paneer Butter Masala,2025-01-02,00:00:00,Delivered,269.65
24372,113,179,Margherita Pizza,2025-11-03,21:00:00,Delivered,335.4
24373,312,103,Chicken Biryani,2025-04-10,19:30:00,Delivered,380.87
24374,57,219,Gulab Jamun,2025-03-08,15:00:00,Cancelled,80.0
24375,443,16,Chicken Shawarma,2025-07-16,04:30:00,Delivered,481.98
24376,384,47,Veg Biryani,2025-08-04,16:30:00,Delivered,531.14
24377,101,80,Margherita Pizza,2025-05-22,04:30:00,Cancelled,320.37
24378,250,46,Margherita Pizza,2025-05-21,15:00:00,Delivered,599.62
24379,135,100,Gulab Jamun,2025-06-23,07:30:00,Delivered,404.67
24380,426,183,Paneer Butter Masala,2025-09-20,18:00:00,Delivered,178.04
24381,141,98,Paneer Butter Masala,2025-01-18,16:30:00,Delivered,488.24
24382,84,231,Veg Biryani,2025-07-06,18:00:00,Delivered,774.09
24383,207,216,Butter Chicken,2025-10-30,00:00:00,Delivered,200.85
24384,230,124,Gulab Jamun,2025-11-24,07:30:00,Delivered,399.76
24385,418,167,Veg Biryani,2025-11-11,04:30:00,Delivered,80.0
24386,356,134,Chicken Biryani,2025-02-07,15:00:00,Delivered,390.59
24387,437,84,Paneer Butter Masala,2025-03-27,04:30:00,Delivered,926.26
24388,302,61,Hakka Noodles,2025-07-29,12:00:00,Delivered,479.17
24389,441,9,Peri Peri Fries,2025-09-12,16:30:00,Delivered,224.29
24390,61,241,Chicken Shawarma,2025-10-14,15:00:00,Delivered,290.42
24391,217,213,Veg Biryani,2025-11-27,21:00:00,Delivered,376.71
24392,56,139,Veg Biryani,2025-02-20,00:00:00,Delivered,192.73
24393,29,240,Veg Biryani,2025-02-17,10:30:00,Delivered,710.74
24394,111,222,Chicken Shawarma,2025-11-25,19:30:00,Delivered,777.26
24395,92,65,Chicken Biryani,2025-04-04,07:30:00,Delivered,361.1
24396,142,91,Margherita Pizza,2025-10-28,00:00:00,Delivered,438.54
24397,452,122,Paneer Butter Masala,2025-09-03,21:00:00,Delivered,816.17
24398,102,59,Chicken Biryani,2025-02-20,21:00:00,Delivered,470.34
24399,71,112,Gulab Jamun,2025-11-03,03:00:00,Delivered,969.96
24400,13,113,Cheese Burst Pizza,2025-01-24,06:00:00,Delivered,609.52
24401,401,198,Chicken Biryani,2025-07-07,09:00:00,Delivered,579.12
24402,157,118,Peri Peri Fries,2025-06-30,16:30:00,Cancelled,657.11
24403,81,235,Chicken Biryani,2025-08-25,22:30:00,Delivered,463.79
24404,100,7,Hakka Noodles,2025-07-27,10:30:00,Delivered,354.49
24405,83,112,Butter Chicken,2025-05-17,19:30:00,Pending,369.15
24406,218,122,Veg Biryani,2025-06-03,01:30:00,Delivered,437.92
24407,372,61,Cheese Burst Pizza,2025-09-05,22:30:00,Delivered,210.45
24408,237,57,Chicken Biryani,2025-02-21,09:00:00,Delivered,410.62
24409,125,86,Cheese Burst Pizza,2025-01-14,19:30:00,Delivered,263.77
24410,201,162,Hakka Noodles,2025-09-04,01:30:00,Delivered,80.0
24411,2,84,Paneer Butter Masala,2025-03-28,16:30:00,Delivered,838.51
24412,62,45,Gulab Jamun,2025-09-01,00:00:00,Delivered,372.65
24413,20,45,Veg Biryani,2025-11-15,01:30:00,Delivered,433.63
24414,471,15,Paneer Butter Masala,2025-11-28,16:30:00,Delivered,361.05
24415,210,239,Hakka Noodles,2025-05-16,00:00:00,Delivered,656.34
24416,440,137,Chicken Shawarma,2025-11-28,06:00:00,Delivered,514.0
24417,346,210,Margherita Pizza,2025-07-24,09:00:00,Delivered,609.85
24418,180,174,Chicken Shawarma,2025-05-01,07:30:00,Delivered,629.5
24419,409,247,Cheese Burst Pizza,2025-10-21,07:30:00,Delivered,309.58
24420,62,174,Paneer Butter Masala,2025-07-04,10:30:00,Delivered,382.35
24421,273,36,Butter Chicken,2025-10-14,06:00:00,Delivered,364.28
24422,295,46,Chicken Biryani,2025-09-07,13:30:00,Cancelled,230.24
24423,241,42,Butter Chicken,2025-06-12,09:00:00,Cancelled,445.55
24424,251,158,Chicken Shawarma,2025-04-15,03:00:00,Delivered,389.75
24425,10,139,Hakka Noodles,2025-07-12,13:30:00,Delivered,796.0
24426,187,118,Hakka Noodles,2025-08-31,19:30:00,Delivered,891.29
24427,409,33,Margherita Pizza,2025-10-25,07:30:00,Delivered,215.5
24428,110,126,Paneer Butter Masala,2025-05-13,03:00:00,Delivered,129.1
24429,28,110,Peri Peri Fries,2025-06-22,00:00:00,Delivered,767.6
24430,474,168,Cheese Burst Pizza,2025-07-18,00:00:00,Delivered,861.22
24431,460,70,Peri Peri Fries,2025-04-08,03:00:00,Delivered,290.81
24432,61,171,Margherita Pizza,2025-12-06,19:30:00,Delivered,346.28
24433,58,110,Veg Biryani,2025-03-09,12:00:00,Delivered,319.8
24434,300,167,Butter Chicken,2025-09-03,21:00:00,Cancelled,583.88
24435,497,125,Hakka Noodles,2025-01-06,10:30:00,Cancelled,725.46
24436,339,214,Cheese Burst Pizza,2025-06-18,18:00:00,Delivered,178.26
24437,252,39,Gulab Jamun,2025-06-18,22:30:00,Delivered,323.74
24438,407,181,Veg Biryani,2025-07-04,22:30:00,Pending,270.98
24439,462,83,Chicken Biryani,2025-06-01,03:00:00,Delivered,110.59
24440,256,214,Chicken Biryani,2025-06-01,09:00:00,Delivered,88.3
24441,381,159,Chicken Biryani,2025-09-17,04:30:00,Delivered,814.53
24442,145,106,Peri Peri Fries,2025-04-20,04:30:00,Pending,421.65
24443,79,63,Margherita Pizza,2025-01-03,12:00:00,Delivered,480.73
24444,341,25,Cheese Burst Pizza,2025-05-14,15:00:00,Delivered,420.81
24445,294,246,Margherita Pizza,2025-01-03,09:00:00,Delivered,390.1
24446,286,41,Hakka Noodles,2025-07-12,18:00:00,Delivered,633.1
24447,403,178,Chicken Biryani,2025-08-18,22:30:00,Delivered,770.4
24448,288,59,Hakka Noodles,2025-05-15,10:30:00,Delivered,405.65
24449,477,177,Paneer Butter Masala,2025-09-04,01:30:00,Delivered,284.89
24450,214,30,Gulab Jamun,2025-05-11,15:00:00,Delivered,681.03
24451,20,45,Cheese Burst Pizza,2025-01-14,00:00:00,Delivered,750.99
24452,358,196,Veg Biryani,2025-02-07,10:30:00,Delivered,192.91
24453,230,53,Butter Chicken,2025-02-07,18:00:00,Delivered,685.1
24454,64,154,Paneer Butter Masala,2025-06-07,16:30:00,Delivered,931.73
24455,36,199,Margherita Pizza,2025-08-20,19:30:00,Delivered,471.47
24456,449,40,Veg Biryani,2025-05-15,18:00:00,Delivered,658.19
24457,211,240,Cheese Burst Pizza,2025-01-14,07:30:00,Delivered,448.49
24458,171,140,Peri Peri Fries,2025-04-09,12:00:00,Delivered,595.89
24459,26,1,Hakka Noodles,2025-06-26,03:00:00,Delivered,784.73
24460,263,70,Cheese Burst Pizza,2025-05-13,18:00:00,Cancelled,524.58
24461,290,129,Gulab Jamun,2025-01-17,18:00:00,Delivered,487.67
24462,164,136,Gulab Jamun,2025-05-31,12:00:00,Delivered,512.13
24463,390,236,Veg Biryani,2025-06-11,01:30:00,Delivered,559.9
24464,421,112,Butter Chicken,2025-10-26,15:00:00,Delivered,651.08
24465,62,33,Butter Chicken,2025-09-24,01:30:00,Delivered,694.42
24466,86,196,Chicken Shawarma,2025-10-13,00:00:00,Cancelled,329.92
24467,73,115,Chicken Shawarma,2025-02-21,09:00:00,Delivered,486.39
24468,491,178,Butter Chicken,2025-08-16,04:30:00,Delivered,499.87
24469,384,104,Chicken Shawarma,2025-06-12,04:30:00,Delivered,488.05
24470,60,134,Margherita Pizza,2025-09-05,01:30:00,Delivered,282.16
24471,477,237,Paneer Butter Masala,2025-08-28,10:30:00,Delivered,521.77
24472,320,188,Paneer Butter Masala,2025-05-12,04:30:00,Delivered,643.22
24473,178,191,Paneer Butter Masala,2025-10-14,10:30:00,Delivered,700.54
24474,52,180,Chicken Biryani,2025-08-14,03:00:00,Delivered,351.35
24475,145,131,Cheese Burst Pizza,2025-08-05,16:30:00,Delivered,614.87
24476,316,79,Gulab Jamun,2025-02-10,15:00:00,Delivered,813.93
24477,77,198,Gulab Jamun,2025-04-13,03:00:00,Delivered,243.73
24478,119,6,Paneer Butter Masala,2025-10-28,21:00:00,Delivered,87.82
24479,209,37,Veg Biryani,2025-03-14,22:30:00,Delivered,301.15
24480,182,179,Chicken Biryani,2025-09-12,18:00:00,Delivered,637.58
24481,138,27,Butter Chicken,2025-01-13,09:00:00,Delivered,445.34
24482,125,106,Chicken Biryani,2025-12-07,03:00:00,Cancelled,392.25
24483,153,233,Margherita Pizza,2025-03-26,16:30:00,Delivered,194.58
24484,18,174,Peri Peri Fries,2025-08-08,01:30:00,Delivered,871.72
24485,64,246,Peri Peri Fries,2025-02-20,03:00:00,Delivered,597.99
24486,497,69,Peri Peri Fries,2025-02-13,18:00:00,Delivered,230.65
24487,236,123,Cheese Burst Pizza,2025-02-01,09:00:00,Delivered,942.24
24488,79,231,Chicken Biryani,2025-10-13,06:00:00,Delivered,416.97
24489,59,145,Paneer Butter Masala,2025-05-31,19:30:00,Cancelled,587.16
24490,411,215,Gulab Jamun,2025-10-22,22:30:00,Delivered,552.19
24491,251,17,Gulab Jamun,2025-07-05,10:30:00,Delivered,805.84
24492,314,105,Hakka Noodles,2025-06-29,09:00:00,Cancelled,781.18
24493,61,118,Gulab Jamun,2025-11-13,09:00:00,Cancelled,719.45
24494,467,23,Veg Biryani,2025-10-25,09:00:00,Delivered,769.97
24495,118,39,Chicken Shawarma,2025-10-30,21:00:00,Delivered,349.61
24496,79,161,Cheese Burst Pizza,2025-08-05,16:30:00,Delivered,359.69
24497,237,194,Cheese Burst Pizza,2025-03-30,15:00:00,Delivered,389.02
24498,327,10,Butter Chicken,2025-03-10,15:00:00,Delivered,389.47
24499,171,83,Veg Biryani,2025-07-18,01:30:00,Delivered,545.6
24500,488,168,Veg Biryani,2025-01-24,21:00:00,Delivered,460.53
24501,244,73,Butter Chicken,2025-09-04,06:00:00,Pending,350.6
24502,208,143,Butter Chicken,2025-03-29,01:30:00,Delivered,510.24
24503,344,43,Gulab Jamun,2025-07-27,22:30:00,Delivered,367.49
24504,87,88,Veg Biryani,2025-04-14,06:00:00,Delivered,532.88
24505,139,12,Cheese Burst Pizza,2025-09-24,22:30:00,Delivered,869.36
24506,88,22,Veg Biryani,2025-09-28,04:30:00,Cancelled,771.66
24507,133,18,Peri Peri Fries,2025-05-30,15:00:00,Delivered,539.37
24508,442,194,Margherita Pizza,2025-05-08,09:00:00,Delivered,940.56
24509,39,62,Cheese Burst Pizza,2025-12-08,07:30:00,Delivered,778.78
24510,176,189,Cheese Burst Pizza,2025-05-05,01:30:00,Delivered,789.04
24511,478,188,Chicken Shawarma,2025-03-20,21:00:00,Delivered,642.44
24512,80,79,Paneer Butter Masala,2025-11-16,18:00:00,Delivered,744.92
24513,20,234,Gulab Jamun,2025-04-17,22:30:00,Delivered,246.23
24514,221,167,Margherita Pizza,2025-01-22,19:30:00,Delivered,392.3
24515,337,201,Gulab Jamun,2025-09-09,15:00:00,Delivered,306.68
24516,275,150,Paneer Butter Masala,2025-01-28,12:00:00,Delivered,755.1
24517,188,209,Cheese Burst Pizza,2025-06-25,12:00:00,Delivered,80.0
24518,154,142,Butter Chicken,2025-06-10,03:00:00,Delivered,579.83
24519,463,223,Gulab Jamun,2025-07-17,00:00:00,Delivered,810.91
24520,409,105,Veg Biryani,2025-03-28,12:00:00,Delivered,816.54
24521,143,7,Paneer Butter Masala,2025-01-18,22:30:00,Delivered,539.63
24522,251,239,Margherita Pizza,2025-05-09,10:30:00,Delivered,602.21
24523,212,163,Chicken Biryani,2025-03-04,07:30:00,Delivered,653.45
24524,478,34,Butter Chicken,2025-05-26,19:30:00,Delivered,715.08
24525,149,195,Chicken Shawarma,2025-03-30,21:00:00,Delivered,202.92
24526,175,63,Margherita Pizza,2025-01-05,13:30:00,Cancelled,610.89
24527,419,130,Chicken Biryani,2025-04-02,09:00:00,Delivered,99.93
24528,172,109,Paneer Butter Masala,2025-07-19,15:00:00,Delivered,847.68
24529,134,219,Chicken Shawarma,2025-05-18,19:30:00,Delivered,80.0
24530,116,250,Chicken Shawarma,2025-01-27,19:30:00,Delivered,639.51
24531,357,173,Veg Biryani,2025-04-02,22:30:00,Pending,325.32
24532,203,63,Hakka Noodles,2025-08-06,13:30:00,Delivered,159.75
24533,407,130,Gulab Jamun,2025-07-18,18:00:00,Delivered,565.95
24534,492,244,Chicken Biryani,2025-11-05,19:30:00,Delivered,392.94
24535,295,182,Gulab Jamun,2025-04-19,03:00:00,Delivered,467.91
24536,457,51,Chicken Shawarma,2025-01-03,04:30:00,Cancelled,292.64
24537,146,41,Chicken Shawarma,2025-11-22,13:30:00,Delivered,80.0
24538,238,133,Peri Peri Fries,2025-03-05,18:00:00,Delivered,287.44
24539,228,85,Chicken Biryani,2025-05-05,19:30:00,Delivered,504.89
24540,255,71,Hakka Noodles,2025-12-05,10:30:00,Delivered,475.96
24541,424,153,Gulab Jamun,2025-06-22,12:00:00,Delivered,537.75
24542,496,237,Butter Chicken,2025-07-14,19:30:00,Delivered,635.99
24543,292,1,Chicken Biryani,2025-06-08,10:30:00,Delivered,876.35
24544,156,9,Cheese Burst Pizza,2025-10-22,15:00:00,Delivered,273.82
24545,448,194,Gulab Jamun,2025-09-24,13:30:00,Cancelled,795.99
24546,339,195,Margherita Pizza,2025-01-10,01:30:00,Delivered,340.6
24547,350,108,Veg Biryani,2025-11-07,04:30:00,Delivered,887.46
24548,442,101,Chicken Biryani,2025-10-10,04:30:00,Delivered,440.6
24549,422,122,Peri Peri Fries,2025-10-19,18:00:00,Delivered,344.31
24550,243,108,Chicken Biryani,2025-03-06,03:00:00,Delivered,806.71
24551,207,4,Peri Peri Fries,2025-08-18,01:30:00,Delivered,448.1
24552,428,149,Chicken Biryani,2025-03-22,09:00:00,Delivered,80.0
24553,254,61,Cheese Burst Pizza,2025-06-27,21:00:00,Delivered,643.66
24554,460,26,Cheese Burst Pizza,2025-01-21,00:00:00,Delivered,546.59
24555,258,117,Gulab Jamun,2025-09-13,22:30:00,Delivered,217.18
24556,73,172,Paneer Butter Masala,2025-05-24,07:30:00,Delivered,794.0
24557,35,165,Cheese Burst Pizza,2025-04-11,18:00:00,Delivered,285.08
24558,129,78,Chicken Shawarma,2025-01-30,18:00:00,Delivered,655.59
24559,430,238,Chicken Shawarma,2025-07-17,18:00:00,Delivered,666.86
24560,188,138,Butter Chicken,2025-04-25,03:00:00,Delivered,1389.85
24561,319,218,Chicken Shawarma,2025-02-18,21:00:00,Cancelled,530.99
24562,95,202,Butter Chicken,2025-10-17,06:00:00,Delivered,242.83
24563,220,229,Margherita Pizza,2025-12-08,03:00:00,Cancelled,506.15
24564,301,82,Chicken Biryani,2025-05-02,16:30:00,Pending,977.73
24565,125,219,Cheese Burst Pizza,2025-07-28,04:30:00,Delivered,939.31
24566,185,81,Gulab Jamun,2025-11-25,18:00:00,Delivered,259.48
24567,37,202,Chicken Shawarma,2025-10-20,03:00:00,Delivered,80.0
24568,263,75,Paneer Butter Masala,2025-12-08,19:30:00,Delivered,492.49
24569,110,47,Cheese Burst Pizza,2025-04-10,13:30:00,Delivered,320.71
24570,400,88,Cheese Burst Pizza,2025-04-20,04:30:00,Delivered,494.48
24571,178,83,Peri Peri Fries,2025-05-08,01:30:00,Delivered,385.61
24572,142,236,Margherita Pizza,2025-01-17,00:00:00,Delivered,787.55
24573,481,208,Gulab Jamun,2025-07-06,22:30:00,Delivered,768.34
24574,134,151,Paneer Butter Masala,2025-03-30,13:30:00,Delivered,1041.72
24575,445,120,Margherita Pizza,2025-11-08,01:30:00,Delivered,390.56
24576,149,123,Cheese Burst Pizza,2025-09-15,03:00:00,Delivered,244.03
24577,394,204,Chicken Shawarma,2025-01-07,19:30:00,Delivered,745.21
24578,288,246,Paneer Butter Masala,2025-06-09,12:00:00,Delivered,469.31
24579,390,54,Margherita Pizza,2025-03-08,01:30:00,Delivered,801.61
24580,258,187,Peri Peri Fries,2025-12-04,22:30:00,Delivered,590.11
24581,39,147,Hakka Noodles,2025-11-15,15:00:00,Delivered,710.5
24582,305,25,Gulab Jamun,2025-09-29,21:00:00,Delivered,531.34
24583,283,67,Peri Peri Fries,2025-10-23,19:30:00,Delivered,380.41
24584,312,141,Cheese Burst Pizza,2025-05-08,15:00:00,Delivered,990.42
24585,14,21,Chicken Shawarma,2025-05-17,07:30:00,Delivered,612.96
24586,407,22,Butter Chicken,2025-10-08,18:00:00,Delivered,412.15
24587,359,175,Margherita Pizza,2025-08-11,09:00:00,Cancelled,160.51
24588,374,191,Paneer Butter Masala,2025-04-12,07:30:00,Delivered,508.22
24589,378,29,Chicken Biryani,2025-08-17,15:00:00,Delivered,283.1
24590,469,49,Paneer Butter Masala,2025-06-18,09:00:00,Delivered,395.13
24591,361,107,Veg Biryani,2025-08-31,18:00:00,Delivered,911.68
24592,435,25,Paneer Butter Masala,2025-10-26,18:00:00,Delivered,847.28
24593,478,151,Veg Biryani,2025-07-25,06:00:00,Delivered,259.87
24594,281,76,Paneer Butter Masala,2025-11-16,03:00:00,Delivered,279.7
24595,53,49,Paneer Butter Masala,2025-05-16,09:00:00,Delivered,738.9
24596,472,246,Butter Chicken,2025-08-31,21:00:00,Pending,109.61
24597,11,151,Margherita Pizza,2025-10-02,19:30:00,Delivered,670.59
24598,163,5,Hakka Noodles,2025-09-28,03:00:00,Delivered,307.44
24599,183,157,Chicken Biryani,2025-11-30,04:30:00,Delivered,314.37
24600,186,5,Cheese Burst Pizza,2025-10-06,04:30:00,Cancelled,607.52
24601,452,39,Gulab Jamun,2025-10-27,18:00:00,Delivered,348.48
24602,37,227,Chicken Biryani,2025-08-01,00:00:00,Delivered,112.78
24603,484,163,Gulab Jamun,2025-05-22,21:00:00,Delivered,630.93
24604,461,81,Chicken Biryani,2025-08-20,22:30:00,Delivered,276.92
24605,9,30,Veg Biryani,2025-04-10,03:00:00,Delivered,242.25
24606,28,184,Gulab Jamun,2025-03-17,21:00:00,Delivered,635.25
24607,311,2,Peri Peri Fries,2025-11-18,07:30:00,Delivered,249.67
24608,174,15,Hakka Noodles,2025-04-13,19:30:00,Delivered,318.31
24609,464,51,Butter Chicken,2025-03-26,09:00:00,Delivered,331.7
24610,127,23,Margherita Pizza,2025-07-19,21:00:00,Delivered,729.86
24611,70,234,Chicken Shawarma,2025-01-23,18:00:00,Delivered,538.36
24612,283,26,Gulab Jamun,2025-09-04,04:30:00,Delivered,474.98
24613,266,11,Peri Peri Fries,2025-11-19,16:30:00,Delivered,482.79
24614,151,128,Butter Chicken,2025-10-16,09:00:00,Delivered,289.22
24615,149,24,Veg Biryani,2025-07-19,22:30:00,Delivered,374.32
24616,218,137,Butter Chicken,2025-04-12,15:00:00,Delivered,508.66
24617,429,206,Peri Peri Fries,2025-07-20,01:30:00,Delivered,143.63
24618,126,216,Margherita Pizza,2025-12-07,00:00:00,Delivered,326.66
24619,3,71,Chicken Shawarma,2025-04-13,19:30:00,Cancelled,206.86
24620,187,138,Gulab Jamun,2025-03-03,07:30:00,Delivered,1061.51
24621,43,225,Veg Biryani,2025-05-30,16:30:00,Delivered,534.26
24622,99,97,Veg Biryani,2025-05-08,06:00:00,Delivered,907.66
24623,263,110,Paneer Butter Masala,2025-08-11,00:00:00,Pending,434.63
24624,411,219,Hakka Noodles,2025-02-27,13:30:00,Delivered,232.39
24625,190,72,Margherita Pizza,2025-08-23,03:00:00,Delivered,746.56
24626,42,206,Cheese Burst Pizza,2025-08-17,15:00:00,Cancelled,419.71
24627,97,71,Cheese Burst Pizza,2025-08-25,09:00:00,Delivered,435.39
24628,260,210,Peri Peri Fries,2025-09-07,16:30:00,Cancelled,601.63
24629,218,185,Peri Peri Fries,2025-11-12,18:00:00,Delivered,604.36
24630,446,90,Hakka Noodles,2025-10-06,12:00:00,Cancelled,789.01
24631,136,247,Paneer Butter Masala,2025-12-04,21:00:00,Delivered,542.25
24632,340,127,Veg Biryani,2025-09-25,07:30:00,Delivered,507.11
24633,145,233,Cheese Burst Pizza,2025-04-03,03:00:00,Delivered,825.73
24634,5,123,Peri Peri Fries,2025-10-19,03:00:00,Delivered,385.81
